Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","Sutiã Básico",4961989,"MDN3055","Sutiã Nadador Moderna Comfort (3055) Microfibra",0.05,"Sutiã Nadador Moderna, coleção Comfort. Confeccionado em microfibra macia, leve e confortável. Sutiã com busto anatômico em tecido duplo que acomoda e modela os seios confortavelmente.","Sutiã Nadador Moderna, coleção Comfort. Confeccionado em microfibra macia, leve e confortável. Sutiã com busto anatômico em tecido duplo que acomoda e modela os seios confortavelmente. Sub busto com elástico reforçado e alças largas, proporcionam maior sustentação. Alças fixas reguláveis. Alças fixas e reguláveis. Composição: 76% Poliamida e 24% Elastano.","",False,9999,9999,True,0,0,53.1,42.9,47.8,40.9,01/01/2000,01/01/2049,False,False,"MDN3055_001.jpg","MDN3055_2.jpg,MDN3055_3.jpg","","86742","","27303","","","","245",150,,717,"MDN",15/07/2015,,0,,"zTabMDN.html","ZZGF10ADF / BlackFriday2017_1030",0,0,"7892219956642",True,False,0,0,0,"","MPNMDN3055","","sutia-nadador-moderna-comfort-3055-microfibra","","",""
"A","Sutiã Básico",4961335,"MDN3056","Top Nadador Moderna Comfort (3056) Microfibra",0.05,"Top Nadador Moderna, coleção Comfort. Confeccionado em microfibra macia, leve e confortável. Top modelo nadador.","Top Nadador Moderna, coleção Comfort. Confeccionado em microfibra macia, leve e confortável. Top modelo nadador. Busto anatômico que acomoda e modela os seios confortavelmente. Toda parte frontal e lateral em tecido duplo proporcionando melhor sustentação. Decote cavado. Centro do decote com fecho click plástico. Composição: 76% Poliamida e 24% Elastano.","",False,9999,9999,True,0,0,37.6,30.4,33.8,28.9,01/01/2000,01/01/2049,False,False,"MDN3056_001.jpg","MDN3056_2.jpg,MDN3056_3.jpg","","86741","","27303","","","","245",150,,717,"MDN",15/07/2015,,0,,"zTabMDN.html","ZZGF60ADF / BlackFriday2017_1030",0,0,"",True,False,0,0,0,"","MPNMDN3056","","top-nadador-moderna-comfort-3056-microfibra","","",""
"A","Sutiã Pós-Cirúrgico",4958654,"MDN3086.CH.52","",0.1,"","","",False,3,2,True,0,39.01,78.1,62.9,70.2,60.1,01/01/2000,01/01/2049,False,False,"","","","86746","33091","27303","","200","","245",48,4958653,,"",13/07/2015,,0,,"","<!--0000158204-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",4958655,"MDN3086.CH.50","",0.1,"","","",False,3,3,True,0,39.01,78.1,62.9,70.2,60.1,01/01/2000,01/01/2049,False,False,"","","","86745","33091","27303","","200","","245",50,4958653,,"",13/07/2015,,0,,"","<!--0000158203-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",4958656,"MDN3086.CH.48","",0.1,"","","",False,2,2,True,0,39.01,78.1,62.9,70.2,60.1,01/01/2000,01/01/2049,False,False,"","","","86744","33091","27303","","200","","245",52,4958653,,"",13/07/2015,,0,,"","<!--0000158202-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",4958657,"MDN3086.CH.46","",0.1,"","","",False,5,1,True,0,39.01,78.1,62.9,70.2,60.1,01/01/2000,01/01/2049,False,False,"","","","86743","","27303","","200","","245",54,4958653,,"",13/07/2015,,0,,"","<!--0000158201-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",4958658,"MDN3086.CH.44","",0.1,"","","",False,4,1,True,0,39.01,78.1,62.9,70.2,60.1,01/01/2000,01/01/2049,False,False,"","","","86742","","27303","","200","","245",56,4958653,,"",13/07/2015,,0,,"","<!--0000158200-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",4958660,"MDN3086.CH.42","",0.1,"","","",False,2,1,True,0,39.01,78.1,62.9,70.2,60.1,01/01/2000,01/01/2049,False,False,"","","","86741","","27303","","200","","245",58,4958653,,"",13/07/2015,,0,,"","<!--0000158199-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",4963721,"MDNN303.BG.52","",0.1,"","","",False,4,2,True,0,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,"","","","86746","33091","27303","","200","","61773",48,4963720,,"",25/10/2017,,0,,"","",0,0,"7892219110976",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",4963722,"MDNN303.BG.50","",0.1,"","","",False,2,2,True,0,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,"","","","86745","33091","27303","","200","","61773",50,4963720,,"",25/10/2017,,0,,"","",0,0,"7892219992381",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",4963723,"MDNN303.BG.48","",0.1,"","","",False,2,2,True,0,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,"","","","86744","33091","27303","","200","","61773",52,4963720,,"",25/10/2017,,0,,"","",0,0,"7892219992374",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",4963725,"MDNN303.BG.46","",0.1,"","","",False,4,4,True,0,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,"","","","86743","","27303","","200","","61773",54,4963720,,"",25/10/2017,,0,,"","",0,0,"7892219992367",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",4963726,"MDNN303.BG.44","",0.1,"","","",False,4,7,True,0,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,"","","","86742","","27303","","200","","61773",56,4963720,,"",25/10/2017,,0,,"","",0,0,"7892219992350",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",4963727,"MDNN303.BG.42","",0.1,"","","",False,1,4,True,0,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,"","","","86741","","27303","","200","","61773",58,4963720,,"",25/10/2017,,0,,"","",0,0,"7892219992343",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",4963798,"MDN305.BG.52","",0.1,"","","",False,3,3,True,0,29.51,59,49.9,0,0,01/01/2000,01/01/2049,False,False,"","","","86746","33091","27303","","200","","61773",48,4963795,,"",25/10/2017,,0,,"","",0,0,"7892219142007",True,False,0,0,0,"","","","","","","4857,4859,4841"
"A","Sutiã Pós-Cirúrgico",4963800,"MDN305.BG.50","",0.1,"","","",False,4,2,True,0,29.51,59,49.9,0,0,01/01/2000,01/01/2049,False,False,"","","","86745","33091","27303","","200","","61773",50,4963795,,"",25/10/2017,,0,,"","",0,0,"7892219078566",True,False,0,0,0,"","","","","","","4857,4859,4841"
"A","Sutiã Pós-Cirúrgico",4963802,"MDN305.BG.48","",0.1,"","","",False,3,4,True,0,29.51,59,49.9,0,0,01/01/2000,01/01/2049,False,False,"","","","86744","33091","27303","","200","","61773",52,4963795,,"",25/10/2017,,0,,"","",0,0,"7892219078559",True,False,0,0,0,"","","","","","","4857,4859,4841"
"A","Sutiã Pós-Cirúrgico",4963804,"MDN305.BG.46","",0.1,"","","",False,4,5,True,0,29.51,59,49.9,0,0,01/01/2000,01/01/2049,False,False,"","","","86743","","27303","","200","","61773",54,4963795,,"",25/10/2017,,0,,"","",0,0,"7892219078542",True,False,0,0,0,"","","","","","","4857,4859,4841"
"A","Sutiã Pós-Cirúrgico",4963805,"MDN305.BG.44","",0.1,"","","",False,11,11,True,0,29.51,59,49.9,0,0,01/01/2000,01/01/2049,False,False,"","","","86742","","27303","","200","","61773",56,4963795,,"",25/10/2017,,0,,"","",0,0,"7892219078535",True,False,0,0,0,"","","","","","","4857,4859,4841"
"A","Sutiã Pós-Cirúrgico",4963807,"MDN305.BG.42","",0.1,"","","",False,10,11,True,0,29.51,59,49.9,0,0,01/01/2000,01/01/2049,False,False,"","","","86741","","27303","","200","","61773",58,4963795,,"",25/10/2017,,0,,"","",0,0,"7892219078528",True,False,0,0,0,"","","","","","","4857,4859,4841"
"A","Sutiã Pós-Cirúrgico",5802608,"MDNN303.CH.52","",0.1,"","","",False,3,2,True,,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,,,,"86746","33091","27303","","200","","58146",48,4963720,,,25/10/2017,,0,,"","<!--0000212206-->",0,0,"7892219110983",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802609,"MDNN303.CH.50","",0.1,"","","",False,2,1,True,,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,,,,"86745","33091","27303","","200","","58146",50,4963720,,,25/10/2017,,0,,"","<!--0000212205-->",0,0,"7892219992268",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802610,"MDNN303.CH.48","",0.1,"","","",False,2,1,True,,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,,,,"86744","33091","27303","","200","","58146",52,4963720,,,25/10/2017,,0,,"","<!--0000212204-->",0,0,"7892219992251",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802611,"MDNN303.CH.46","",0.1,"","","",False,1,2,True,,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,,,,"86743","","27303","","200","","58146",54,4963720,,,25/10/2017,,0,,"","<!--0000212203-->",0,0,"7892219992244",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802612,"MDNN303.CH.44","",0.1,"","","",False,0,2,False,,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,,,,"86742","","27303","","200","","58146",56,4963720,,,25/10/2017,,0,,"","<!--0000212202-->",0,0,"7892219992183",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802613,"MDNN303.CH.42","",0.1,"","","",False,1,1,True,,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,,,,"86741","","27303","","200","","58146",58,4963720,,,25/10/2017,,0,,"","<!--0000212201-->",0,0,"7892219992176",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802630,"MDN303.PT.52","",0.1,"","","",False,3,2,True,,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,,,,"86746","33091","27303","","200","","72944",48,5802629,,,25/10/2017,,0,,"","",0,0,"7892219110747",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802631,"MDN303.PT.50","",0.1,"","","",False,1,1,True,,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,,,,"86745","33091","27303","","200","","72944",50,5802629,,,25/10/2017,,0,,"","",0,0,"7892219961998",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802632,"MDN303.PT.48","",0.1,"","","",False,0,1,False,,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,,,,"86744","33091","27303","","200","","72944",52,5802629,,,25/10/2017,,0,,"","",0,0,"7892219966092",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802633,"MDN303.PT.46","",0.1,"","","",False,0,1,False,,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,,,,"86743","","27303","","200","","72944",54,5802629,,,25/10/2017,,0,,"","",0,0,"7892219963657",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802634,"MDN303.PT.44","",0.1,"","","",False,0,2,False,,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,,,,"86742","","27303","","200","","72944",56,5802629,,,25/10/2017,,0,,"","",0,0,"7892219963640",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802635,"MDN303.PT.42","",0.1,"","","",False,1,2,True,,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,,,,"86741","","27303","","200","","72944",58,5802629,,,25/10/2017,,0,,"","",0,0,"7892219963633",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802636,"MDN303.CH.52","",0.1,"","","",False,1,1,True,,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,,,,"86746","33091","27303","","200","","58146",48,5802629,,,25/10/2017,,0,,"","",0,0,"7892219110730",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802637,"MDN303.CH.50","",0.1,"","","",False,2,1,True,,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,,,,"86745","33091","27303","","200","","58146",50,5802629,,,25/10/2017,,0,,"","",0,0,"7892219915779",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802639,"MDN303.CH.42","",0.1,"","","",False,0,2,False,,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,,,,"86741","","27303","","200","","58146",58,5802629,,,25/10/2017,,0,,"","",0,0,"7892219915731",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802642,"MDN303.CH.48","",0.1,"","<!-- ZZGGLIN -->","",False,1,2,True,,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,,,,"86744","33091","27303","","200","","58146",52,5802629,,,25/10/2017,,0,,"","",0,0,"7892219915762",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802646,"MDN303.CH.46","",0.1,"","","",False,0,2,False,,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,,,,"86743","","27303","","200","","58146",54,5802629,,,25/10/2017,,0,,"","<!--0000018755-->",0,0,"7892219915755",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802647,"MDN303.CH.44","",0.1,"","","",False,1,2,True,,24.81,50,42.5,0,0,01/01/2000,01/01/2049,False,False,,,,"86742","","27303","","200","","58146",56,5802629,,,25/10/2017,,0,,"","<!--0000018754-->",0,0,"7892219915748",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802649,"MDN305.PT.52","",0.1,"","","",False,0,1,False,,29.51,59,49.9,0,0,01/01/2000,01/01/2049,False,False,,,,"86746","33091","27303","","200","","72944",48,4963795,,,25/10/2017,,0,,"","<!--0000212239-->",0,0,"7892219104845",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802650,"MDN305.PT.50","",0.1,"","","",False,0,1,False,,29.51,59,49.9,0,0,01/01/2000,01/01/2049,False,False,,,,"86745","33091","27303","","200","","72944",50,4963795,,,25/10/2017,,0,,"","<!--0000212238-->",0,0,"7892219983020",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802651,"MDN305.PT.48","",0.1,"","","",False,0,1,False,,29.51,59,49.9,0,0,01/01/2000,01/01/2049,False,False,,,,"86744","33091","27303","","200","","72944",52,4963795,,,25/10/2017,,0,,"","<!--0000212237-->",0,0,"7892219989985",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802652,"MDN305.PT.46","",0.1,"","","",False,0,1,False,,29.51,59,49.9,0,0,01/01/2000,01/01/2049,False,False,,,,"86743","","27303","","200","","72944",54,4963795,,,25/10/2017,,0,,"","<!--0000212236-->",0,0,"7892219989978",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802653,"MDN305.PT.44","",0.1,"","","",False,0,2,False,,29.51,59,49.9,0,0,01/01/2000,01/01/2049,False,False,,,,"86742","","27303","","200","","72944",56,4963795,,,25/10/2017,,0,,"","<!--0000212235-->",0,0,"7892219989961",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",5802654,"MDN305.PT.42","",0.1,"","","",False,0,1,False,,29.51,59,49.9,0,0,01/01/2000,01/01/2049,False,False,,,,"86741","","27303","","200","","72944",58,4963795,,,25/10/2017,,0,,"","<!--0000212234-->",0,0,"7892219989954",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",4958653,"MDN3086","Sutiã Mastectomia Moderna Comfort Renda (3086)",0.1,"Sutiã Mastectomia Moderna, coleção Comfort Renda. Confeccionada em microfibra macia, leve e confortável. Sutiã especialmente desenvolvido para mulheres submetidas a cirurgias de mastectomia.","Sutiã Mastectomia Moderna, coleção Comfort Renda. Confeccionada em microfibra macia, leve e confortável. Sutiã especialmente desenvolvido para mulheres submetidas a cirurgias de mastectomia. Com abertura interna própria para colocação de prótese. Busto anatômico com forro em algodão que acomoda e modela os seios confortavelmente. Busto detalhado em linda renda e alças em cor contrastante, conferem um toque de charme à peça. Costas com fecho em colchetes duplos de tripla regulagem. Composição: 76% Poliamida e 24% Elastano.","",False,9999,9999,True,0,0,78.1,62.9,70.2,60.1,01/01/2000,01/01/2049,False,False,"MDN3086_001.jpg","MDN3086_2.jpg","","86741","","27303","","","","245",150,,717,"MDN",13/07/2015,,0,,"zTabMDN.html","ZZGF20ADF / BlackFriday2017_1030",0,0,"",True,False,0,0,0,"","MPNMDN3086","","sutia-mastectomia-moderna-comfort-renda-3086-","","",""
"A","Sutiã Pós-Cirúrgico",4963720,"MDNN303","Sutiã Nadador Pós-Cirúrgico Moderna Estética (N303) Cetinete",0.1,"Sutiã Nadador Pós-Cirúrgico Moderna (N303), coleção Estética. Confeccionado em cetinete com leve compressão.","Sutiã Nadador Pós-Cirúrgico Moderna (N303), coleção Estética. Confeccionado em cetinete com leve compressão. Sutiã modelo nadador com busto anatômico sem costuras, que acomoda e modela os seios, proporcionando maior conforto no período pós-cirúrgico. Prática abertura frontal em colchetes de única regulagem. Alças fixas, reguláveis e largas para melhor sustentação. Acabamentos em elástico em viés. Indicado para uso pós-operátório de mastectomia, mamoplastia de aumento e redução de mamas. Composição: 90% Poliamida e 10% Elastano.","",False,9999,9999,True,0,0,50,42.5,0,0,01/01/2000,01/01/2049,False,False,"MDNN303_001.jpg","MDNN303_2.jpg,MDNN303_3.jpg","","86741","","27303","","200","","61773",150,,717,"MDN",25/10/2017,,0,,"zTabMDN.html","BlackFriday2017_1030",0,0,"0200001585241",True,False,0,0,0,"","MPNMDNN303","","sutia-nadador-abertura-frontal-moderna-estetica-n303-cetinete","","",""
"A","Sutiã Pós-Cirúrgico",5802629,"MDN303","Sutiã Pós-Cirúrgico Moderna Estética (303) Cetinete",0.1,"Sutiã Pós-Cirúrgico Moderna (303), coleção Estética. Confeccionado em cetinete, tecido com característica compressiva, que oferece maior sustentação.","Sutiã Pós-Cirúrgico Moderna (303), coleção Estética. Confeccionado em cetinete, tecido com característica compressiva, que oferece maior sustentação. Sutiã sem aro, com busto anatômico sem costuras, que acomoda e modela os seios, proporcionando maior conforto no período pós-cirúrgico. Prática abertura frontal em colchetes de dupla regulagem, facilita ao vestir. Alças largas e reguláveis para melhor sustentação. Acabamentos em elástico em viés. Indicado para uso pós-operátório de mastectomia, mamoplastia de aumento e redução de mamas. Composição: 90% Poliamida e 10% Elastano.","",False,9999,9999,True,0,0,50,42.5,0,0,01/01/2000,01/01/2049,False,False,"MDN303_001.jpg","MDN303_2.jpg,MDN303_3.jpg","","86743","","27303","","","","72944",150,,717,"MDN",25/10/2017,,0,,"zTabMDN.html","BlackFriday2017_1030",0,0,"0200000187521",True,False,0,0,0,"","","","","","",""
"A","Sutiã Pós-Cirúrgico",4963795,"MDN305","Top Abertura Frontal Moderna Estética (305) Pós-Cirúrgico",0.1,"Top Abertura Frontal Moderna, coleção Estética. Confeccionado em cetinete, que é um tecido de fio reforçado, compressivo e macio. Top com busto anatômico que acomoda e modela os seios confortavelmente","Top Abertura Frontal Moderna (305), coleção Estética. Confeccionado em cetinete, que é um tecido de fio reforçado, compressivo e macio. Top com busto anatômico que acomoda e modela os seios confortavelmente. Alças fixas e reguláveis. Abertura frontal em colchetes de dupla regulagem, confere maior praticidade ao vestir-se. Indicada para o uso pós-cirúrgico, em procedimentos para redução de seios. Composição: 90% Poliamida e 10% Elastano.","",False,9999,9999,True,0,0,59,49.9,0,0,01/01/2000,01/01/2049,False,False,"MDN305_001.jpg","MDN305_2.jpg,MDN305_3.jpg","","86741","","27303","","","","61773",150,,717,"MDN",25/10/2017,,0,,"zTabMDN.html","BlackFriday2017_1030",0,0,"0200001585555",True,False,0,0,0,"","MPNMDN305","","top-abertura-frontal-moderna-estetica-305-pos-cirurgico","","","4857,4859"
"A","Sutiãs Especiais",4079239,"MDN368.CH.P","",0.15,"","","",False,10,11,True,0,25.56,51.2,41.3,51.1,43.8,01/01/2000,01/01/2049,False,False,"","","","86716","","27303","","200","","245",190,4079238,,"",,,0,,"","<!--0000062424-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiãs Especiais",4079240,"MDN368.PR.P","",0.15,"","","",False,1,2,True,0,25.56,51.2,41.3,51.1,43.8,01/01/2000,01/01/2049,False,False,"","","","86716","","27303","","200","","4013",190,4079238,,"",,,0,,"","<!--0000062425-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiãs Especiais",4079241,"MDN368.CH.M","",0.15,"","","",False,29,53,True,0,25.56,51.2,41.3,51.1,43.8,01/01/2000,01/01/2049,False,False,"","","","86717","","27303","","200","","245",180,4079238,,"",,,0,,"","<!--0000062426-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiãs Especiais",4079242,"MDN368.PR.M","",0.15,"","","",False,11,19,True,0,25.56,51.2,41.3,51.1,43.8,01/01/2000,01/01/2049,False,False,"","","","86717","","27303","","200","","4013",180,4079238,,"",,,0,,"","<!--0000062427-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiãs Especiais",4079243,"MDN368.CH.G","",0.15,"","","",False,71,79,True,0,25.56,51.2,41.3,51.1,43.8,01/01/2000,01/01/2049,False,False,"","","","86718","","27303","","200","","245",170,4079238,,"",,,0,,"","<!--0000062428-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiãs Especiais",4079244,"MDN368.PR.G","",0.15,"","","",False,13,21,True,0,25.56,51.2,41.3,51.1,43.8,01/01/2000,01/01/2049,False,False,"","","","86718","","27303","","200","","4013",170,4079238,,"",,,0,,"","<!--0000062429-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiãs Especiais",4079245,"MDN368.CH.EG","",0.15,"","","",False,49,58,True,0,25.56,51.2,41.3,51.1,43.8,01/01/2000,01/01/2049,False,False,"","","","86720","33091","27303","","200","","245",150,4079238,,"",,,0,,"","<!--0000062430-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiãs Especiais",4079246,"MDN368.PR.EG","",0.15,"","","",False,23,22,True,0,25.56,51.2,41.3,51.1,43.8,01/01/2000,01/01/2049,False,False,"","","","86720","33091","27303","","200","","4013",150,4079238,,"",,,0,,"","<!--0000062431-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiãs Especiais",4079238,"MDN368","Sutiã com Ombreira Cinta Moderna (368)",0.15,"Sutiã com Ombreira Cinta Moderna. Sutiã sem arcos e sem bojo moldado, confeccionado em microfibra elástica super macia e confortável. Alças reguláveis, com ombreiras espumadas.","Sutiã com Ombreira Cinta Moderna. Sutiã sem arcos e sem bojo moldado, confeccionado em microfibra elástica super macia e confortável. Alças reguláveis, com ombreiras espumadas. Costas com fecho em colchetes. De modelagem mais discreta e feminina, este sutiã serve tanto para quem quer disfarçar ombros estreitos como também para quem deseja estruturar as roupas, acompanhando as tendências da moda. Composição: 85% Poliamida e 15% Elastano.

Equivalência de Tamanhos:

P: 42
M: 44
G: 46
EG: 48","",False,9999,9999,True,0,0,51.2,41.3,51.1,43.8,01/01/2000,01/01/2049,True,False,"MDN368_001.jpg","MDN368_2.jpg","","86718","","27303","","","","245",150,,717,"ombreira",,,0,,"","ZZGF10ADF / BlackFriday2017_1030",0,0,"7892219990028",True,False,0,0,0,"","MPNMDN368","","sutia-com-ombreira-cinta-moderna-368-","","","4857,4859"
